Timestamp,UniqID,소속,학년,성별,1. 블랙보드 시스템에 전반적으로 만족하십니까?,2. 학기중 블랙보드에는 얼마나 자주 접속하십니까?,3. 학기중 블랙보드를 가장 많이 활용한 시간대는 언제입니까?,4. 학기 중 블랙보드 사이트 접속이 신속하게 이루어집니까?,5. 어떤 브라우저를 사용하여 블랙보드를 주로 접속하십니까?,6. 블랙보드 메인 화면의 구성 및 디자인에 만족하십니까?,7. 블랙보드 강의실 내 메뉴는 직관적이라고 생각하십니까?,8. 블랙보드에서 제공되는 정보들은 잘 분류되어 있습니까?,"9. 블랙보드 내 글자 크기(메뉴 텍스트, 본문, 코스 정보 등)는 적정합니까?",10. 블랙보드 내에서 가장 선호하는 온라인수업(비대면) 운영 방식은 무엇입니까?,11. 귀하가 생각하는 가장 효과적인 블랙보드 내 학습활동은 무엇입니까?,12. 블랙보드 내 학습의 한계는 무엇이라고 생각하십니까?,13. 블랙보드 내 수강 환경의 한계는 무엇이라고 생각하십니까?,14. 블랙보드 영상 출석콘텐츠 수업 방식에 대해 전반적으로 만족합니까?,15. 블랙보드 영상 출석콘텐츠 수업 방식의 한계는 무엇이라고 생각하십니까? (복수응답 가능),"16. 실시간 화상강의(Zoom, Collaborate) 수업 방식에 대해 전반적으로 만족합니까?","17. 실시간 화상강의(Zoom, Collaborate)를 활용한 온라인수업의 한계는 무엇이라고 생각하십니까? (복수응답 가능)",18. 블랙보드 내에서 가장 선호하는 소통 방식을 선택하여 주십시오. ,19. 블랙보드 기능에 전반적으로 만족하십니까?,20. 블랙보드 기능은 전반적으로 사용하기 쉽습니까?,"21. 블랙보드 이용 시 오류를 겪었다면, 어떤 유형의 오류였는지 표기해주십시오. (복수응답 가능)",22. 블랙보드 홈페이지는 LMS를 사용하는데 필요한 정보를 손쉽게 찾고 관련 안내를 신속하게 전달할 수 있도록 구성되었습니다. 이 구성에 만족하십니까? ,23. 모바일 APP Blackboard는 웹에서 이용하는 주요 기능을 모바일 기기에서 이용 가능하도록 구성되었습니다. 모바일 APP 이용에 얼마나 만족하십니까?,24. 모바일 APP 이용 시 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,"25. 코스 화면에서는 과거 코스, 현재 수강 중인 코스 목록을 손쉽게 파악할 수 있도록 구성되어 있습니다. 코스 화면 구성에 만족하십니까?",26. 코스 화면에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,27. 코스 홈 접속 후 좌측에 나타나는 코스 메뉴 구성에 만족하십니까?,28. 코스 메뉴 구성에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,29. 코스 메뉴 공지사항 기능에 만족하십니까?,30. 코스 메뉴 공지사항 기능 중 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,"31. 영상 출결 콘텐츠(커먼즈, 유튜브, 구글 드라이브) 기능에 만족하십니까? ","32. 영상 출결 콘텐츠(커먼즈, 유튜브, 구글 드라이브) 기능 중 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.","33. 과제 제출 및 피드백 기능(턴잇인, SafeAssign)에 얼마나 만족하십니까?",34. 과제 제출 및 피드백 기능에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,"35. 그룹활동(토론, 블로그, 저널) 기능에 만족하십니까?","36. 그룹활동(토론, 블로그, 저널) 기능에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.",37.  영상 출결 콘텐츠  출석 현황 기능에 만족하십니까?,38. 녹화영상 출석 현황에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,39. 시험/락다운브라우저 기능에 만족하십니까?,40. 시험/락다운브라우저 기능 중 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,"41. 실시간 강의 도구(ZOOM, Collaborate) 기능에 만족하십니까? ","42. 실시간 강의 도구(ZOOM, Collaborate) 기능에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.",43. 성적 기능에 얼마나 만족하십니까?,44. 성적 기능에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,45. 학습관리시스템(LMS) 블랙보드와 관련하여 개선되었으면 하는 사항 및 기타 하고 싶으신 말씀에 대해 작성해주십시오.,46. 차세대 학습관리시스템(LMS)를 도입하는 것에 대해 어떻게 생각하십니까? ,47. 차세대 학습관리시스템(LMS)을 도입을 희망하지 않는 이유에 대해 작성하여 주십시오.,48. 차세대 학습관리시스템(LMS)을 도입을 희망하는 이유에 대해 작성하여 주십시오.,"49. 차세대 학습관리시스템(LMS)을 도입하게 된다면, 반드시 유지해야 하는 기능에 대해 작성하여 주십시오.","50. 차세대 학습관리시스템(LMS)을 도입하게 된다면, 새롭게 도입되길 희망하는 기능에 대해 작성하여 주십시오."
2022/11/01 6:26:47 PM GMT+9,Z5662ddw,공과대학 전기전자공학부,1학년,남,3,하루에 3회 이상,오후1 (12:00-15:00),1,Mac용 사파리,1,1,3,4,녹화영상(영상 출석콘텐츠),영상 출석콘텐츠 외 자료 제공,교수-학생·학생-학생 간 의사소통의 부족,네트워크 불안정으로 접속 끊김 현상,만족,영상 화질이 선명하지 않음;재생 오류로 인한 끊김;출석 반영 오류,매우 불만족,접속 오류로 인한 수업 끊김;출석 반영 오류,없음,1,3,"실시간 화상강의(Zoom, Collaborate) 참여;시험 응시 및 접속",3,1,스마트폰과 태블릿 둘 다 같이 접속 가능했으면 좋겠다. 자꾸 로그아웃이 돼요,3,앱에서 현재 수강중인 과목이 뜨지 않고 이미 종강한 과목이 맨 위에 노출됨,3,,4,,1,커먼즈 에서 학습 종료 버튼이 간헐적으로 안 눌림,4,,3,,1,학습 인정시간이 오류때문에 기록이 안 됨,1,시험시단 내내 연결이 끊겨 시험을 제대로 못 볼까봐 불안함,3,콜라보레이트가 마음에 안 듦,5,,,상관없음,,,,
2022/11/01 6:31:26 PM GMT+9,P1702afh,생명대학원 식품공학과,1학년,여,5,하루에 한 번,오전 (6:00-12:00),4,크롬(Chrome),3,3,5,4,실시간 화상강의(Zoom),과제,내용 이해를 돕는 학습 활동의 부족,온라인수업 시 집중 저하,보통,수업 내용 이해 어려움;상호작용 불가로 인한 질의응답 어려움,보통,접속 오류로 인한 수업 끊김;수업 내용 이해의 어려움,과제·퀴즈 피드백,4,4,"실시간 화상강의(Zoom, Collaborate) 참여;출석 반영 오류",4,2,Blackboard는 알림을 더 빨리 업데이트하면 좋겠슴,3,코스별 학습현황 파악이 한눈에 가능하면 좋겠음,4,,5,,3,"빠른, 내린 전달 기능이 있으면 좋겠음",4,,4,,3,,4,,4,,5,,,차세대 학습관리시스템(LMS) 도입 희망,,더 많은 기능이 있으며 학습관리를 쉽게 할 수 있음,"과제와 피드백, 성적 보기",더 효과적인 메인페이지와 메뉴 디자인
2022/11/01 10:34:43 PM GMT+9,L8032giq,보건과학대학 보건환경융합과학부,4학년,여,2,하루에 한 번,오후1 (12:00-15:00),4,크롬(Chrome),1,3,4,3,녹화영상(영상 출석콘텐츠),과제,교수-학생·학생-학생 간 의사소통의 부족,온라인수업 시 집중 저하,불만족,재생 오류로 인한 끊김;출석 반영 오류,만족,영상 화질이 선명하지 않음;접속 오류로 인한 수업 끊김;출석 반영 오류,과제·퀴즈 피드백,2,4,코스 화면 접속,3,1,"자동로그인기능 필요
로그인 오류 개선
느리고 버벅거림
앱 자체 설정은 다 영어기반임. 메뉴들 모두 영어로 표시되어 한국어 지원되는 pc버전과 헷갈림
일부 컨텐츠는 모바일버전으로 구현 안되어 pc버전 화면으로 넘어가 굉장히 작게표시되는 문제 (ex. 강의계획서)
모바일앱 내에서 모든 기능이 구현되지 않고 안되는부분은 pc화면으로 넘어가게 되어있어 오히려 불편함
모바일에서는 collaborate 내 메뉴 (녹화물확인 등) 접속 불가능",3,"불필요한 풍경사진이 배치되어 과목들을 한눈에 확인 불가하고 스크롤해야함
사진이 없는 버전의 과목 목록도 불필요하게 가로로 길어 한눈에 확인하기 불편함
코스 순서 자유롭게 배열할 수 있으면 좋겠음",3,,4,,3,,3,,1,UI 자체가 편리하지도 직관적이지도 예쁘지도 않음,3,,3,,4,,4,"블랙보드 전체적인 메뉴 블록들이 왜 쓸데없이 위아래폭은 좁고 가로로만 긴지 모르겠음 
옆으로 길쭉한 창들에 작은 글씨가 양쪽정렬마냥 흩어져있어서 클릭하기도 한눈에 읽기도 불편함","모바일앱 개선이 시급함
자동로그인기능, pc블랙보드 기능 모두 구현, 느리고 버벅거리는 문제해결 등
원래는 알림도 잘 안왔었는데 이번학기부터 다 오고있긴 함 근데 아직도 좀 느리게 오는 편.",차세대 학습관리시스템(LMS) 도입 희망,,"현재 블랙보드가 만족스럽지 않음. 블랙보드와 포털, 쿠카이브 등 여러곳에 학교의 정보들이 흩어져있는점도 불편함",,"현재 기능들은 나쁘지 않으니, 모바일/pc화면에 각각 잘 맞게 화면비가 보기편하고 외부연동잘되고 버벅거리지 않으면 됨"
2022/11/02 12:39:52 AM GMT+9,O9389sjw,일반대학원 정보보안학과 디지털포렌식전공,석사과정,남,5,하루에 한 번,저녁 (18:00-24:00),5,크롬(Chrome),5,5,5,5,실시간 화상강의(Zoom),과제,없음,없음,만족,없음,매우 만족,없음,"수업용 화상강의 외 별도의 추가적인 화상강의(Zoom, Collaborate)",5,5,없음,5,5,접속시 살짝 로딩이 길다.,5,코스 순서를 커스터마이징 하면 좋을 것 같습니다.,5,,5,,5,,5,,5,,5,,5,,5,,5,,,차세대 학습관리시스템(LMS) 도입 희망,,훨씬 더 효율적임.,자료의 보관,
2022/11/02 2:42:58 PM GMT+9,G3524dsk,경영대학 경영학과,1학년,여,4,하루에 한 번,오후2 (15:00-18:00),4,크롬(Chrome),4,4,4,4,녹화영상(영상 출석콘텐츠),퀴즈/시험,교수-학생·학생-학생 간 의사소통의 부족,네트워크 불안정으로 접속 끊김 현상,매우 만족,음향이 작거나 울림;출석 반영 오류,만족,수업 내용 이해의 어려움,없음,4,4,없음,4,3,,4,,4,,5,,4,,3,,3,,4,,4,,4,,4,,,상관없음,,,,
2022/11/03 1:22:14 PM GMT+9,F3859ngl,보건과학대학 보건정책관리학부,1학년,여,4,하루에 3회 이상,오후2 (15:00-18:00),4,크롬(Chrome),2,4,4,4,실시간 화상강의(Zoom),퀴즈/시험,교수-학생·학생-학생 간 의사소통의 부족,네트워크 불안정으로 접속 끊김 현상,만족,영상 분량이 부족하거나 많음,보통,음향이 작거나 울림;영상 화질이 선명하지 않음;접속 오류로 인한 수업 끊김,없음,4,4,SSO 통합 로그인;코스 화면 접속,4,3,,4,코스 순서를 자유롭게 배열할 수 있으면 좋겠음,4,,2,활동 스트림에서 공지사항에 업로드 된 게시글 알림은 볼드체를 사용하는 등 조금 더 눈에 잘 들어오면 좋을 것 같음.,4,"블랙보드 내에서 영상을 열람할 때도 유튜브와 마찬가지로 자동 자막 기능이라도 있었으면 좋겠음. 현재는 없는 콘텐츠들이 종종 있고, 간혹 배속 조절이 불가한 것도 있음.",4,,3,,4,,3,,3,콜라보레이트,4,,"내가 잘하고 있습니까? 
항목이 활동 스트림에 주기적으로 뜨는데, 지난 학기 과목도 계속 알림이 와서 불편합니다. 이번 학기 과목도 몇 번씩 똑같은 알림이 오고요. 이걸 없앨 수 있는 방법이 있을지요..",상관없음,,,,
2022/11/03 4:27:24 PM GMT+9,L1060tha,심리학부,4학년,여,4,하루에 3회 이상,오후1 (12:00-15:00),4,크롬(Chrome),4,5,4,5,실시간 화상강의(Zoom),영상 출석콘텐츠 외 자료 제공,시험의 공정성,네트워크 불안정으로 접속 끊김 현상,만족,상호작용 불가로 인한 질의응답 어려움,만족,영상 화질이 선명하지 않음,과제·퀴즈 피드백,5,5,시험 응시 및 접속,3,2,알림이 늦을 때가 많음,5,,4,,5,"정렬을 학생이 원하는 대로 해서 볼 수 있으면 좋을 듯. 오래된 순, 최신 순. 확인한 공지사항인지 확인하지 않은 공지사항인지도 분류되면 좋을 듯.",3,,4,,4,,4,"1.25~1.5배속까지는 강의에 집중이 될 수 있는데, 출결 인정에 반영되면 좋을 듯",4,,5,,3,성적과 함께 뜨는 색깔의 의미가 무엇인지 정확하지 않고 석차 정보가 함께 뜨면 좋을 듯,,차세대 학습관리시스템(LMS) 도입 희망,,교육 기회가 확장되어 다양한 피드백이나 개선이 가능할 듯,,
2022/11/03 4:29:32 PM GMT+9,P9278ngm,경영대학 경영학과,3학년,여,2,하루에 3회 이상,오후1 (12:00-15:00),3,Mac용 사파리,2,3,4,4,실시간 화상강의(Zoom),영상 출석콘텐츠 외 자료 제공,시험의 공정성,시스템 불안정,불만족,출석 반영 오류,만족,없음,과제·퀴즈 피드백,3,3,SSO 통합 로그인;코스 화면 접속;출석 반영 오류,3,2,"시스템 자체가 속도가 느려지거나, 화면 비율이 맞지 않는 점",3,코스별 학습현황 파악이 한눈에 가능하면 좋겠음,4,,5,"공지사항이 작성된 순서대로 보이는데, 학기 초반 중요했던 공지사항 등을 상단에 고정할 수 있는 기능이 있었으면 좋겠음",2,출결이 반영이 안 되는 경우가 있다. 재생바나 전체화면 확장 버튼 등이 가끔 작동하지 않는다.,3,,3,,5,,4,,4,,4,"성적 현황이 한 눈에 들어오지 않음, 강의마다 다른 것 같긴 하지만 전체 수강생 중 나의 성적을 확인하기 어려운 경우가 있다.",,상관없음,,,,
2022/11/03 4:30:54 PM GMT+9,U8867arq,공과대학 전기전자공학부,4학년,남,4,하루에 3회 이상,저녁 (18:00-24:00),5,크롬(Chrome),5,5,4,4,녹화영상(영상 출석콘텐츠),퀴즈/시험,없음,없음,만족,없음,만족,없음,과제·퀴즈 피드백,4,4,없음,4,4,,4,,4,,4,,4,,4,,4,,5,,4,,5,,4,,,차세대 학습관리시스템(LMS) 도입 희망,,더 학습능률과 고려대학교 학생들의 학습방법이 더 발전할수있기 때문에,기존틀은 그대로 가져가야합니다,블랙보드내에 학생들이 녹화할수있는 기능
2022/11/03 4:32:01 PM GMT+9,I5735jal,공과대학 기계공학부,2학년,남,2,하루에 3회 이상,오후2 (15:00-18:00),1,크롬(Chrome),1,5,1,5,외부 URL 또는 YOUTUBE 제공,영상 출석콘텐츠 외 자료 제공,과제 수행의 어려움,안정적인 수업 수강 장소 부재,영상 출석콘텐츠 수업 경험 없음,없음,만족,음향이 작거나 울림,"수업용 화상강의 외 별도의 추가적인 화상강의(Zoom, Collaborate)",1,1,SSO 통합 로그인;코스 화면 접속;과제 업로드,3,1,"로그인이 계속 풀림, 메뉴 접근 어려움, 로딩 너무 김, 코스 순서변경 안됨, 강의자료다운로드 과정 복잡",3,,1,"아래도 드래그 하면 안보임, 필요없는 메뉴 없애기, 메뉴 위치를 상단으로 변경등",5,,3,,4,,1,사용을 안하게 됨 필요없음,3,,3,,5,,3,,,차세대 학습관리시스템(LMS) 도입 희망,,로딩 너무 느림 메뉴구성 구림,"강의자료, ","플렛폼마다 다른 메뉴구성 필요
과제는 과제끼리 공지사항은 공지사항끼리 볼수있도록 하기"
2022/11/03 4:32:13 PM GMT+9,X4168rir,심리학부 ,1학년,여,5,1주에 1회 정도,오후1 (12:00-15:00),4,기타,5,5,5,5,녹화영상(영상 출석콘텐츠),과제,교수-학생·학생-학생 간 의사소통의 부족,온라인수업 시 집중 저하,매우 만족,수업 내용 이해 어려움,매우 만족,수업 내용 이해의 어려움,메시지,5,5,"실시간 화상강의(Zoom, Collaborate) 참여",5,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,,현재 학습관리시스템(LMS) 블랙보드 유지,,,,
2022/11/03 4:32:57 PM GMT+9,N7841ukb,공과대학 전기전자공학부,1학년,남,3,하루에 3회 이상,오후2 (15:00-18:00),5,크롬(Chrome),5,5,5,5,실시간 화상강의(Collaborate),과제,시험의 공정성,시스템 불안정,보통,영상 화질이 선명하지 않음,보통,없음,없음,4,5,출석 반영 오류,5,1,현재 코스가 반영되지 않고 직전 학기로 계속해서 표기되는 버그 개선 필요,2,,5,,5,,4,,4,,3,,3,간혹 출석 인정이 되지 않는 버그 수정 필요,4,,4,,4,"성적의 평균, 나의 성적 외에도 표준편차 정보를 제공했으면 좋겠다",,현재 학습관리시스템(LMS) 블랙보드 유지,시스템 불안정성 증가 우려,,,
2022/11/03 4:33:21 PM GMT+9,Y8257onx,경영대학 경영학과,3학년,남,5,하루에 3회 이상,오후1 (12:00-15:00),5,크롬(Chrome),5,5,5,5,실시간 화상강의(Collaborate),영상 출석콘텐츠 외 자료 제공,교수-학생·학생-학생 간 의사소통의 부족,온라인수업 시 집중 저하,매우 만족,상호작용 불가로 인한 질의응답 어려움,매우 만족,없음,과제·퀴즈 피드백,5,5,없음,5,3,활동스트림 업데이트가 웹에 비해 느리다,2,모바일앱 접속시 군인 전용 mooc으로 들었던 강의들이 항상 최상단에 위치해있음,4,간혹 강의계획서 탭에 들어가기만 해도 자동으로 첨부파일이 다운로드 되는 수업이 있다. 탭에 들어가 다운로드를 누를 때만 다운로드 되면 좋을 거 같다,5,없음,5,없음,5,없음,4,업로드한 게시물을 삭제하지 못하는 점이 불편하다,5,없음,5,"락다운 브라우저와 줌을 동시에 사용하는 시험이 있었는데, 응시자 입장에서 락다운 브라우저에 있는 동안 줌이 정상 작동하는지 불안했던 경험이 있다",5,"zoom보다 콜라보레이트가 더 활용되면 좋을 거 같다. 좀 더 편리하고, 특히 발표 때 팀원들이 각자 ppt 슬라이드를 넘기기 용이하다",5,기능 상의 문제는 아니고 교수님들이 잘 활용하시지 않는 분들이 있다,.,상관없음,,,,
2022/11/03 4:35:20 PM GMT+9,P4992sen,경영대학 경영학과,1학년,여,1,하루에 3회 이상,오후2 (15:00-18:00),1,크롬(Chrome),3,3,3,2,실시간 화상강의(Zoom),영상 출석콘텐츠 외 자료 제공,시험의 공정성,시스템 불안정,매우 불만족,재생 오류로 인한 끊김;출석 반영 오류,매우 불만족,음향이 작거나 울림;출석 반영 오류,"수업용 화상강의 외 별도의 추가적인 화상강의(Zoom, Collaborate)",1,1,코스 화면 접속;출석 반영 오류,3,1,로그아웃 좀 그만 되면 좋겠다,3,해당 학기가 빠르게 반영되면 좋겠다,3,미리보기 추가,3,미리보기,3,시청완료 오류 줄이기,3,표절률 신뢰가 낮음,1,게시판 가시화가 불만족,1,오류가 너무 많다,1,너무 오래된 익스플로러버전,1,오류와 콜라보레이트 기능 용이화,3,색 표시 기준이 모호함,미리보기 메뉴가 추가,현재 학습관리시스템(LMS) 블랙보드 유지,또 새로운 것을 탐방해 적응하기 시간이 아까움,,,
2022/11/03 4:36:40 PM GMT+9,X1530jue,사범대학 교육학과 ,2학년,여,4,하루에 한 번,오후1 (12:00-15:00),4,크롬(Chrome),3,3,2,3,온라인수업(비대면)을 선호하지 않음,퀴즈/시험,교수-학생·학생-학생 간 의사소통의 부족,블랙보드 기능 사용의 어려움,만족,출석 반영 오류,보통,접속 오류로 인한 수업 끊김,과제·퀴즈 피드백,3,4,출석 반영 오류,3,1,로그인 세션이 만료되었다고 하면서 예전에 들어왔던 페이지 그대로 보여줘서 꼭 아예 완전히 꺼야 하는 점 ,4,"과목 이름에서 영어나 한국어 하나만 보여주는 등의 방식을 통해 가독성을 높이면 좋겠음. 영어, 한국어 중 한 가지로 선택할 수 있도록 옵션 추가하면 좋을 듯함. ",3,내용이 직관적이지 않음. 메뉴가 정리된 느낌이 부족함. ,4,메일 말고 문자로 알려주는 기능도 있어서 옵션으로 선택 가능하도록 하면 좋겠음. ,4,영상의 경우 화질이 상당히 안 좋음. 개선이 필요함. ,3,hwp 파일은 표절검사가 되지 않음. 과목마다 되는 것과 안 되는 것도 있는데 교수 재량인지는 모르겠지만 기본적으로 다 있으면 좋을 듯함. ,4,자기 글만 모아서 볼 수 있는 기능 필요. 굳이 들어가지 않고도 글 내용 간략하게 볼 수 있으면 좋겠음. ,4,사람이 몰리면 아주 속도가 느려져서 지각 안 했는데 지각으로 처리되는 경우가 종종 있음. ,4,"락다운을 해도 다른 전자기기로 컨닝이 가능, 사실 락다운이 필요한 이유를 잘 모르겠음. 효과가 미미하다고 생각. ",3,콜라보레이트의 경우 화질이 매우 좋지 않고 '띵' 효과음이 너무 많아서 혼란스러움. 채팅이나 공지사항 외에는 소리 없어도 될 듯함. ,4,성적도 코스에서 즐겨찾기 설정이 가능한 것처럼 즐겨찾기 기능 등을 추가해 해당 학기 성적을 쉽게 볼 수 있으면 좋겠음. ,처음 접속 시 디자인에서 오래된 느낌이 많이 남. 수정되면 좋겠음. ,차세대 학습관리시스템(LMS) 도입 희망,,현재의 블랙보드만으로는 부족한 점이 분명 존재. ,"코스 성적 확인 기능, 과목별 공지사항 등록 시 메일로도 알림이 발송되는 기능. ","기존 블랙보드, 포털, 각종 사이트가 나뉘어 있어서 여기저기 따로 찾아봐야 하는 것 때문에 힘들었어서 학교 관련 공지와 각 사이트 링크를 한눈에 볼 수 있는 기능이 필요함. "
2022/11/03 4:38:10 PM GMT+9,D8601out,일반대학원 환경생태공학과 환경생태공학전공,석박사통합과정,여,4,1달에 1회 정도,오전 (6:00-12:00),3,크롬(Chrome),3,3,4,4,실시간 화상강의(Zoom),퀴즈/시험,시험의 공정성,온라인수업 시 집중 저하,만족,상호작용 불가로 인한 질의응답 어려움,보통,수업 내용 이해의 어려움,과제·퀴즈 피드백,4,4,"실시간 화상강의(Zoom, Collaborate) 참여;시험 응시 및 접속",3,2,빠른 반응,3,강의 관련 사진이 떴으면 좋겠음,3,채팅 기능이나 메세지 보내기 기능이 활성화 되면 좋겠음,3,좀 더 확실한 알림이 떴으면 좋겠음,3,오류만 없으면 문제 없음,3,없음,3,좀 더 많은 토론 기능이 추가되면 좋겠음,3,오류만 없으면 문제 없음,3,없음,3,교수자와 학습자의 충분한 시스템 이해,3,문제 없음,좀 더 직관적인 디자인 필요,상관없음,,,,
2022/11/03 4:41:20 PM GMT+9,P1373raf,생명과학대학 식품자원경제학과,4학년,여,4,하루에 3회 이상,오후1 (12:00-15:00),4,크롬(Chrome),4,4,4,4,실시간 화상강의(Zoom),영상 출석콘텐츠 외 자료 제공,교수-학생·학생-학생 간 의사소통의 부족,네트워크 불안정으로 접속 끊김 현상,보통,재생 오류로 인한 끊김,만족,접속 오류로 인한 수업 끊김,과제·퀴즈 피드백,4,4,"실시간 화상강의(Zoom, Collaborate) 참여;SSO 통합 로그인;코스 화면 접속;출석 반영 오류",4,3,자동로그인 시스템이 도입되었으면 합니다 로그인시 크롬에서 접속하는 것처럼 두번에 걸쳐서 로그인이 가능한데 앱 자체에서 로그인이 가능하다면 더 유용하고 편리하게 사용할 수 있을 것 같습니다,4,"학기별로 배치되었으면합니다. 또한 특정 학기로 고정하는 버튼이 있었으면 좋겠습니다 첫 화면에 22-2학기 수업 목록이 있어야 빠르게 접속이 가능한데 그런 버튼이 따로 없거나 첫 화면에 이전 코스 혹은 교육이 떠서 온라인 수업 접속에 불편함이 있습니다.
(현재 저는 즐겨찾기로 고정해둔 상태입니다만 아예 학기별로 목록화 시켜서 누르면 그 학기 수업 목록을 확인할 수 있게 하거나 고정을 통해 계속 그 화면이 시작화면으로 설정되면 좋겠습니다)",4,별다른 개선사항은 없는 것 같습니다,4,공지사항의 글씨가 조금 작은 것 같습니다,2,출석 진도율을 확인할 수 있으면 좋을 것 같습니다,4,별다른 개선사항은 없습니다,3,"보기 편한 디자인으로 바꾸어주시면 감사하겠습니다
특정 주제에 대한 논의가 이뤄져야하는 경우 메인 아티클 밑에 댓글 형식으로 달리게 하면 더 빠뜨리지 않고 댓글을 확인할 수 있을 것 같습니다. 그외에 서로 답글을 달며 논의해야하는 경우에는 댓글에 대댓글(현 소셜네트워크서비스 형식)으로 설정해주시면 편리하게 활용할 수 있을 듯 합니다",4,출석이 처리가 안된경우 알림서비스가 도입되면 좋을 듯 합니다,4,중간에 끊기는 현상이 있었는데 이런 버그를 수정해주시면 좋겠습니다,4,댓글창과 화면크기를 조절할 수 있도록 해주시면 좋을 것 같습니다,4,최근 성적이 상단에 위치하도록 해주시면 좋을 것 같습니다,로그인 시 빠르게 할 수 있도록 설정해주시면 좋을 것 같습니다,현재 학습관리시스템(LMS) 블랙보드 유지,"시스템을 통해 얻을 수 있는 유익이 명확하지 않고, 현 블랙보드로 충분히 학습할 수 있다고 생각합니다",,,
